review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R18VKXRJKPXGGW,B08X4YMTPM,5.0 out of 5 stars Best sound ever,Bob W.,5,The speaker is easy to pair with Bluetooth. Completely portable. Sounds great.,"Reviewed in the United States July 31, 2024",AH4J5UC2CR3P63LZBCUVD7J233XA,True,0,Color: Black
R1D9I181C4INKE,B08X4YMTPM,5.0 out of 5 stars Great little speakers,The pc builder,5,So let start off by I’m old school when it comes to selecting speaker. I have a massive surround system that sound great! I stumbled across the little speaker by accident. So I was doing a cell phone upgrade and they asked if I wanted a Bluetooth speaker versus 2 wireless stands… I opted for the Bluetooth speaker as I had 2 wireless stands that work great. So I hooked this little flip 6 up and was amazed by the sound of this little thing. So I was doing a bit of research and finding that I could hook other speakers. So I opted to pick up another flip 6 and put them into stereo mode. I was floored by the sound out of these little speakers and the stereo field was amazing too!!! So then I was wanting to see how the charge 5 would stack up and then combine them. The one charge 5 has an edge on the bass but the mids and highs of the flip 6 held there ground and sounded a bit better to me. Now I starting thinking of 2.1 sound and this is where everything just shined very bright. Have the best of both worlds highs mids and lows in 3 small speakers!!! Some of the music that I demonstrate in this set up was Rush - The Weapon.. this has some really nice percussion section with some stereo left to right separation. I also played Led Zeppelin’s- Stairway To Heaven for the same reasons or the stereo left to right separation and over rounded sound. Great news it passes with flying colors and I give these 5 stars all day long. I’d like to pick up the extreme 3 and give it a go in this set up as it has the AUX jack that would make it useful enough to hook up external AM/FM with USB and SD card. In closing don’t overlook these speaker I really enjoy my little speaker and I’m sure you’ll love too!!!!,"Reviewed in the United States February 19, 2024",AFPGGENH3QGVQQIBUDQY26SDVVKA,True,2,Color: Black
R2H983U7CWLEYR,B08X4YMTPM,5.0 out of 5 stars THE JBL CHARGE 5 IS INCREDIBLE,AM,5,"I have found nothing I dislike about this speaker. It made me jump when I first connected it to blue tooth with a song. And it was only up halfway. I took it outside for a real spin so I could see how loud it actually got, and OMFG. Made my old UE Megaboom look tragic, and I was obsesses with that. I drew a few neighbors out of their houses to see where the party at, and it was just me listening to some quality sound that I didn't even imagine. So glad I chose it over the BOSE speaker, and it was on a great sale. If you love to hear and feel and just get down when you hear that ONE song that means the most to you. you want to hear it out of this speaker, AKA, my new best friend, LOOOOOVE","Reviewed in the United States May 27, 2024",AHBZ7FF6LKHHT4ZUQU46NEUV3WQQ,True,2,Color: Black
R30V04VEWTRFPS,B08X4YMTPM,5.0 out of 5 stars He absolutely loves it!,Kindle Customer,5,"I bought this for my fiancé to use for our boat wedding. A bluetooth speaker is available on the boat, but we don't have any way of knowing how good it is. The sound quality is really great, it'll be perfect for the wedding and for use in the shop or around the hot tub afterwards!","Reviewed in the United States July 5, 2024",AE46YHOV5K6E3EXGR2UXVAAR4ZZA,True,0,Color: Black
R3QH618LH23UXG,B08X4YMTPM,5.0 out of 5 stars Power within!!,john,5,This speaker puts out the best music and power you could ever want!! It’s water proof and holds a charge for ever. Great buy!!,"Reviewed in the United States July 23, 2024",AFOP3U66UJ4HV5HUED7N4LSDZZGQ,True,0,Color: Blue
R1SEG8W985CARH,B08X4YMTPM,5.0 out of 5 stars BASSY,Xyduz,5,Upgrading it soon tho but is loud and bassy,"Reviewed in the United States August 2, 2024",AHM7FKAB265UJJYTWZYWUNSWCTOQ,True,0,Color: Black
R3OD8RWMGTMAY0,B08X4YMTPM,5.0 out of 5 stars Sound is good,Very loud and clear sound,5,It’s pretty loud and the sound is very clear,"Reviewed in the United States July 29, 2024",AEIDVXTFUGAAPHODTSAFLESSSYAQ,True,0,Color: Black
R2MTCOSRSM1JI0,B08X4YMTPM,5.0 out of 5 stars Is the JBL better?,Richard McFarlane,5,"Good all-around sound quality especially on the lower frequencies; Midrange is good too. Even though i think the Bose has slightly better mid-range and high frequency, the JBL is a better all-round speaker.","Reviewed in the United States July 7, 2024",AGPWCVDTIGHQWIIVP272PAZ5FYEQ,True,1,Color: Black
R1SXLG4N7OVIFW,B08X4YMTPM,5.0 out of 5 stars Fills my garage gym with sweet sound,Bryan NAAGA,5,"I needed a new, biggrt speaker for the garage gym. Headphones or my phone speaker wasn't cutting it. I also have an older, smaller Flip 4 speaker, but I wanted something with a little more base and power.The size is perfect for my gym needs. Based on good experiences with the Flip 4, I expect the quality and durability to last. Only time will tell.I didn't realize this speaker could be used as a power bank to charge something else. That's clever, and useful.","Reviewed in the United States June 14, 2024",AEE2IKIJOR7YLGZZITZK5DHJPDDQ,True,0,Color: Black
R4239NX17EKR6,B08X4YMTPM,5.0 out of 5 stars Shipping was 👍,Sandy W.,5,Love the volume and color of course!,"Reviewed in the United States August 4, 2024",AEAGHWXYQSBMIL6NKK62SVWL6AKA,True,0,Color: Teal
R34AGIUQK2UKTW,B08X4YMTPM,5.0 out of 5 stars JBL Speaker,Calindn,5,Oh Boy is this item the best.,"Reviewed in the United States August 1, 2024",AGDRHKZGERLTDTTFEJKC2N3LPBOA,True,1,Color: Black
R1IUNKY1WPEBZL,B08X4YMTPM,5.0 out of 5 stars Worth every penny!,Logan & Jennifer Barrett,5,"This thing is awesome! It is super easy to connect to your devices. It's portable, and the battery lasts FOREVER. This is well worth every penny!","Reviewed in the United States July 23, 2024",AH37XETUDWXWXPBDW3BQ3MBZZW4Q,True,0,Color: Gray
R2BQ4P2FX1D655,B08X4YMTPM,5.0 out of 5 stars Great sound for the money,TJ Martini,5,Great portable sound you can take anywhere,"Reviewed in the United States July 31, 2024",AHV3GVGWJXKTJGO32DE7AKJDNQVA,True,0,Color: Black
RO0AJ1UIFD4A3,B08X4YMTPM,5.0 out of 5 stars JBL speaker,Virginia H.,5,Quality is fantastic. Love the sound. I really enjoy listening to my music. Easy to carry around. Also attractive.,"Reviewed in the United States July 14, 2024",AGCW7AXXGZYM6OTTGTYSQMUH7JJQ,True,0,Color: Blue
RS383I382XBTT,B08X4YMTPM,5.0 out of 5 stars Great sound and amazing battery life,BuckyMax,5,"Connect to bluetooth device playing music, and you have instant, good quality sound from the JBL speaker. The battery life is very impressive as well.","Reviewed in the United States July 13, 2024",AFX5CLJR2OK5O4T7D77QXWAAAWTQ,True,0,Color: Blue
R1QT9FK5CFAMHR,B08X4YMTPM,5.0 out of 5 stars This is the best purchase I have made in years!!!,Jimmy Arbogast,5,Easy to use and GREAT to listen to. I love my JBL Charge 5!!! The sound is EXCELLENT!!!,"Reviewed in the United States July 10, 2024",AE73KAYEHV5TDQD3C45YAPMDE3GA,True,0,Color: Blue
R2THQX79YB8O7C,B08X4YMTPM,5.0 out of 5 stars Great JBL,Sandra Gobble,5,Love the sound and range of this JBL charge 5 . Can’t wait to use on our boat !!!,"Reviewed in the United States July 17, 2024",AHF47VBE4HRJUFEBMNF4U2AE6J5Q,True,0,Color: Black
R3SHDTTW6AD1HX,B08X4YMTPM,5.0 out of 5 stars Good Quality Speaker,Jenna,5,It works great! Good sound quality!,"Reviewed in the United States July 29, 2024",AFJ3SPRAD66FIPQ4W2EBBBAY2AVQ,True,0,Color: Black
R301CVSSXHTCSV,B08X4YMTPM,5.0 out of 5 stars JBL Speaker,Randall,5,Good quality sounds. Works very well.,"Reviewed in the United States July 21, 2024",AHNPR3QYPST7GETQCLSA3D6LLJAQ,True,0,Color: Black
R2IRG6R08GK5VP,B08X4YMTPM,5.0 out of 5 stars Great,Pete,5,Me&my wife of 40 years like everything about & will order another if something should happen to this one,"Reviewed in the United States July 17, 2024",AFBY24235UNIDII2KA4DNGKZAJ5Q,True,0,Color: Black
R3E31FEHRQS3LE,B08X4YMTPM,5.0 out of 5 stars Loud,jeff b.,5,"Use it in my work shop and strap it to the roll bar in my jeep, very satisfied!!","Reviewed in the United States July 14, 2024",AEA2E2ASUWGN4C4YIFRJHYFG5NYA,True,0,Color: Black
R3L5WRF8KSYGUO,B08X4YMTPM,5.0 out of 5 stars Awesome Sound,Ron,5,"Took the speaker out of the box and it was 40% charged which was awesome. Connected my phone to the speaker and as soon as I started playing music, my wife and I looked at each and was like ‘Damn’ this speaker has great sound. 50% volume was loud. Don’t need it any louder. Within 10 minutes we ordered another Charge 5. Highly recommended speaker. Now it’s time to go to the islands for vacation with the new speakers.","Reviewed in the United States June 9, 2024",AG56M6OL5RBDELEHUKH3BE6QIV3A,True,2,Color: Gray
R3IMVKQR5IMCA6,B08X4YMTPM,5.0 out of 5 stars The sound,marilyn luse,5,Sounds great and very convenient,"Reviewed in the United States July 22, 2024",AG5ULPHC2QOK47HOYGAFPAFJETHQ,True,0,Color: Blue
RC8KSALA8X4Q7,B08X4YMTPM,5.0 out of 5 stars Sound,Jack,5,Sound and clarity are fantastic,"Reviewed in the United States July 22, 2024",AE2R3JCFQBHM4ECSNWMDUA3KBSJQ,True,0,Color: Blue
RBM1MRH5LQPS8,B08X4YMTPM,5.0 out of 5 stars Muy buena calidad,Octavio Santos,5,Muy buena bocina 100 % recomendado 👌,"Reviewed in the United States August 2, 2024",AEPHNR65SV7LVCMOJIEVV7KJQRIA,True,0,Color: Camouflage
R182LZH2899UXJ,B08X4YMTPM,4.0 out of 5 stars I got a Chinese knock off,"I got replica of a charge 5, not good.",4,This is definitely not a charge 5. I have multiple charge 5’s and what I got is definitely a Chinese knock off. Not what I expected to get at all.,"Reviewed in the United States July 28, 2024",AFOIOCTVZ7GJGFZYFEHV5NXQTGGA,True,0,Color: Black
RHD5XYTO2GZ83,B08X4YMTPM,3.0 out of 5 stars Good,Daniel Wyatt Craig,3,I had a charge 4 then it decided not to hold a charge anymore. So I got the charge 5 it’s decent but I wasn’t super thrilled with the price and the sound quality I received. I’m a die hard JBL guy I put sound systems in trucks with their products and they are awesome. This model was kind of a let down so I purchased a jbl flip 6 same day in person it’s pretty good and compares to the charge 5 so then I purchased soundcore boom 2 all received with in 24 hours tested all three and I think the boom 2 is better for sound but the charge 5 is better for taking places . I like music when I’m working so sound quality is important to me. I’d say skip the charge 5 get a more expensive model or save money get the flip 6 which is like the charge 5 or get good quality in this speaker bracket by getting the boom 2 for 100 bucks. Ps the jbl app to mess with EQ is lacking in customization and barely changes the sounds. Honest opinion I spent a lot of money in 24 hours and I choose the boom 2 this go around. Maybe JBL will do the charge 5 better next time,"Reviewed in the United States July 24, 2024",AFPPWVQMNMBES5GKBODVVX6OKDTQ,True,0,Color: Green
R1IW29LSVZGSA4,B08X4YMTPM,5.0 out of 5 stars Awesome,Julie,5,This is a must have! The sound is so beautiful it's exciting. Perfect size for portability,"Reviewed in the United States July 29, 2024",AGHMKQEWWBMXCJF2KNP6PTWWH6WQ,True,0,Color: Blue
R2GZG3SUY7TB6L,B08X4YMTPM,5.0 out of 5 stars Beats,The Man From Oregon,5,These are the best portable small speakers out there. Last about 10 hours cranked up loud,"Reviewed in the United States July 28, 2024",AFMH2FFDOOO6JUMWEZVNGBATLE7A,True,0,Color: Black
R9VIWIICERJO9,B08X4YMTPM,5.0 out of 5 stars High quality for the price!,Lake Murberger,5,"Fast shipping and a lot louder and bigger than I expected, which is wonderful in","Reviewed in the United States July 27, 2024",AH4WQ4PT32Q5EYHGJDGRXTB654NQ,True,0,Color: Black
R3ADYOE26BSSNN,B08X4YMTPM,5.0 out of 5 stars Buen producto,Kevin,5,Llego todo bien y orijinal,"Reviewed in the United States July 21, 2024",AFFKC3V7INTBDQHLKKO2G7233DZA,True,0,Color: Gray
R1KP4H3VPX1JLV,B08X4YMTPM,5.0 out of 5 stars Great sound,Stacy,5,You can take it anywhere and sound is great. Battery lasts a long time,"Reviewed in the United States July 24, 2024",AHL4GQEQZPNBXZYZIL2U3ONVLQNA,True,0,Color: Black
RMUNOXTTCVHZG,B08X4YMTPM,5.0 out of 5 stars Super impressed,James,5,This little sucker packs a lot of sound. Very durable and we take it everywhere,"Reviewed in the United States July 21, 2024",AGL7EWJHNOAA5YFUXLN2YC3I5WWA,True,0,Color: Black
R16S9VCO4HPRVV,B08X4YMTPM,5.0 out of 5 stars Great speaker,KittyKat,5,I love it,"Reviewed in the United States July 30, 2024",AEYQN6D6XSKLSCPW6D2IKWQBR7IA,True,0,Color: Black
R2SSOXL0GGP02H,B08X4YMTPM,4.0 out of 5 stars OK then!,John Manley,4,4 day shipping on a 2 day Prime item. Great item though.,"Reviewed in the United States July 21, 2024",AE2R7MCMEAIM2527H3RZESDWXILA,True,0,Color: Black
R123AULHTZMUKV,B08X4YMTPM,5.0 out of 5 stars Bought one and then later a second,Brad,5,These speakers are really good. If you purchase you will not be disappointed.,"Reviewed in the United States July 23, 2024",AGGSFBZ6FZU4474UXMLUVI24CDQA,True,0,Color: Black
R1KENNYGKLTKVH,B08X4YMTPM,5.0 out of 5 stars Exelente,Vinicio A Ochoa Lebrun,5,Extraordinaria corneta,"Reviewed in the United States August 5, 2024",AETLJ2I76K4RVIKS635K37XEA3DA,True,0,Color: Black
R31EV9J0QK4LDF,B08X4YMTPM,5.0 out of 5 stars Love this speaker.,RICHARD COFFER,5,Great sound.,"Reviewed in the United States July 21, 2024",AHOACMQL4MYQDYFPGIKSSC7UHQGA,True,0,Color: Black
R33A7NWBZAF7I,B08X4YMTPM,4.0 out of 5 stars No lleno mi expectativa,Amazon Customer,4,El sonido no es como lo esperaba y la duración de carga,"Reviewed in the United States July 24, 2024",AEKEF4UAHERKMM4YCWU5MIXHMZUA,True,0,Color: Pink
R3MT5E5JIPCXK0,B08X4YMTPM,5.0 out of 5 stars Birthday Gift,Randall Whipple,5,In ordered this item for my daughter and she loved it from the color to the sound. I will order myself one but different color.,"Reviewed in the United States July 10, 2024",AFP6JLONSKMJZLHBHTH223H5GFBQ,True,0,Color: Pink
R1AGVWJJVDOO3J,B08X4YMTPM,4.0 out of 5 stars Good speaker,Jereme Morales,4,Battery dies sorta fast but music quality and level are amazing,"Reviewed in the United States July 31, 2024",AGVNNSZHN5B3X6IBYUVN7FNTQSAQ,True,0,Color: Green
RQKGSI9QXQJ0T,B08X4YMTPM,5.0 out of 5 stars sounds is great!,Amazon Customer,5,Love the sound this produces. Charging is quick. I would buy this again,"Reviewed in the United States July 21, 2024",AEMUNIJKWMAV7YA3RMC7F76Y6ONA,True,0,Color: Black
R1OX5LCPSEYXWK,B08X4YMTPM,"5.0 out of 5 stars For its size, outstanding sound!",Jubileedoo,5,"No dislikes, only likes -outstanding sound for its size and price.","Reviewed in the United States July 24, 2024",AE7ISNHTSZFM6NVAAUFG4DDIXKWQ,True,0,Color: Blue
R1I5WG0M6GEFI1,B08X4YMTPM,5.0 out of 5 stars 😀,Ricardo,5,😀,"Reviewed in the United States August 2, 2024",AFSDEKDSGNM4MV5KEEIUXRRADOKQ,True,0,Color: Black
R12O1EGJ6T8AKR,B08X4YMTPM,5.0 out of 5 stars STEREO,Robert A Slauterbeck,5,GREAT,"Reviewed in the United States July 25, 2024",AHFYJEU57YTYTWYWRD4ELHCKVL6Q,True,0,Color: Red
R25GL8C76MT4DO,B08X4YMTPM,5.0 out of 5 stars Love this speaker!,Eric Hoverter,5,This speaker has amazing sound quality and a battery life to match. I might buy more and link them for great outdoor sound!,"Reviewed in the United States July 18, 2024",AHHZEXATE5XVNAGYTE54N7LN3JSQ,True,0,Color: Camouflage
R13DGQYGW4B4XM,B08X4YMTPM,5.0 out of 5 stars LOVE this speaker!,calliemc4,5,I was between a few different JBL speakers but I am glad I got this one. The color is super cool and the sound is great. Portable to bring with you.,"Reviewed in the United States July 8, 2024",AG7MCJA2KQGMNGK5FL3SN3ZA2BFQ,True,0,Color: Red
R39DOEDS0HLU3H,B08X4YMTPM,4.0 out of 5 stars Speaker,Antsnyopants,4,This buggah konks but lacks adequate battery life.,"Reviewed in the United States August 1, 2024",AFJ4EIHDST5KYZTFHRLNL7EXP52Q,True,0,Color: Camouflage
R3JIHAW8WZ7ZSB,B08X4YMTPM,5.0 out of 5 stars What sound!!!!!,Dawn,5,"Unbelievable speaker!!! Beautiful color, would highly recommend!","Reviewed in the United States July 21, 2024",AET7VXVXSCB6UQR5KDI4EIXM3F6A,True,0,Color: Red
R2VZJCBOF9YD8L,B08X4YMTPM,5.0 out of 5 stars Great sound quality for it's size.,Michael Blair,5,Like the fact that it floats.,"Reviewed in the United States July 1, 2024",AGPK6DI6XYCPUP2SHCFKEYVZFP2A,True,0,Color: Camouflage
R7NX0AR2S54DL,B08X4YMTPM,5.0 out of 5 stars Awesome Purchase,:-),5,Awesome Purchase,"Reviewed in the United States July 11, 2024",AFFCP5CIE42XCO3O3LOPIQJ7O6NQ,True,0,Color: Black
R19O91NB40X07K,B08X4YMTPM,5.0 out of 5 stars Great sounding speaker,Patricia,5,It's a great sounding speaker with awesome bottom end for the size. Paired well with my flip 5. Had no issues and the battery lasts a very long time. You can also plug in your cell phone to charge it and keep the music going.,"Reviewed in the United States June 23, 2024",AGC7LHXRZEUEHIKVI6SJVO3E3WNA,True,2,Color: Blue
R3RCFSGGMHO6PE,B08X4YMTPM,5.0 out of 5 stars The sound is amazing.,Neely,5,I have this speaker in my workshop and it works great!,"Reviewed in the United States July 16, 2024",AHR5AUMQ4GJIVIGYHBOOEOTGJZZQ,True,0,Color: Black
R1XL54A90IT3QS,B08X4YMTPM,5.0 out of 5 stars Best bang for the buck,luke lukoivc,5,Very loud especially at the beach when nearby. Great battery life,"Reviewed in the United States July 14, 2024",AFA3AV4HU6ONYRWO5XECDAP6GLRQ,True,0,Color: Black
R1ETBJFGQPFLS0,B08X4YMTPM,5.0 out of 5 stars Music,Cry-69,5,I need a good volume bluetooth speakerI need to order another one,"Reviewed in the United States July 15, 2024",AHSZFBBNNTEE2OPW2M6X46KO4DMQ,True,0,Color: Gray
RSZWA7V0H2AA5,B08X4YMTPM,5.0 out of 5 stars Impressive sound from such a small speaker,Amazon Customer,5,"Got this little gem for the wife on her pool side days. Now she uses it all the time. We replaced a Bose w ipod dock. Sound is so very comparable, at half the size. Great purchase.","Reviewed in the United States June 30, 2024",AEG5ZH5QBDB5Z4MKW434TZMCX3FQ,True,0,Color: Blue
R33FE6AICHRQUY,B08X4YMTPM,5.0 out of 5 stars Great Product!!,rick & shannon,5,JBL does it again! Great Quality!! Connects instantly every time.,"Reviewed in the United States June 23, 2024",AFHH7JZPTKEMDV4S6LLVFMYT4M3Q,True,0,Color: Black
RTFY1531A6S4W,B08X4YMTPM,5.0 out of 5 stars Phenomenal,Chantay M. Morris,5,"Bought for travel, enjoyed, reviews on point, blush color Awesome","Reviewed in the United States June 22, 2024",AF6OEYROOSLE7XAU53JCCVXZNNIQ,True,0,Color: Pink
R1Y1IKOVQ1A406,B08X4YMTPM,5.0 out of 5 stars Seems to be good quality,Donna Hanford,5,so far Its been working fine. Volume seems good and sound is clear. Havent had it but a few weeks so we will see.,"Reviewed in the United States July 8, 2024",AHHQ7JBC2BAYWE4O7EAKHTXKCWZQ,True,0,Color: Camouflage
RK90CFGQGHKJY,B08X4YMTPM,5.0 out of 5 stars GREAT SOUND LONG BATTERY LIFE needs an eq?,bill neumeister,5,CHANGED MY LISTENING LIFE F'REVER..JAZZ IN FRANCE STREAMS FOR FREE PODCASTS NO WIRE!FINALLY JOINED THE LATEST CENTURYWITH A SUPRISED SMILE. Midrange sound is in needs of tweekingold boomer with 4000 hz hearing loss.NEVER GOING BACK THANK YOU J B L..AGAIN and AGAIN!,"Reviewed in the United States June 12, 2024",AGQ6HSHBFN2FEEUD2FOZTMMQRL3A,True,0,Color: Black
R1N9MPYUO6SJKU,B08X4YMTPM,5.0 out of 5 stars Sound quality,Amazon Customer,5,I like it. I use it with the tv.,"Reviewed in the United States June 17, 2024",AGSPLGFL5BXAJON6VD5SIZLUAXVQ,True,0,Color: Gray
R18CJ0MBMVK3X2,B08X4YMTPM,5.0 out of 5 stars Incredible Sound for a superb price!,BS,5,A great value for such a high quality speaker.,"Reviewed in the United States July 18, 2024",AERRUXW2Z3WSMDZHDCYK5SAWLZYQ,True,0,Color: Black
R1LI9KAK9EQAM7,B08X4YMTPM,5.0 out of 5 stars Best speaker for the $$$,Jose R.,5,"I had prevouly purchased another brand of speaker which was of great quality. I paid about double what the charge 5 cost. Returned it for one reason, and that's because it didn't fit in the same bag with my projector and lapyop. I wanted everything in one convenient bag. I'm so glad I did, because n ow everything fits into one convenient bag, I saved $$, and still got the same quality sound. If you are looking for a qualityblue tooth speaker that won't break the bank, look no further!","Reviewed in the United States June 2, 2024",AEF2DMVW6AKSFWQEC4UDSCCGM2AA,True,0,Color: Gray
R3LTYKD78D7LUW,B08X4YMTPM,5.0 out of 5 stars Amazing Sound,Alex,5,I was recently looking for a speaker I could use in the bathroom or outside and not worry about weather. I found the jbl charge 5 and it has not disappointed. It's extremely easy to use the and connects at the push of the Bluetooth button. The sound is robust and I can hear the highs and lows. Would definitely reccomend buying.,"Reviewed in the United States May 24, 2024",AGUAVF2AB75JORURKLYJDT2T552Q,True,0,Color: Blue
RHP5S7VJZFNHB,B016QXV2QK,5.0 out of 5 stars Best portable speaker in the 2-300 $ price range. Sound quality is unbelievably sublime.-,shroomshady,5,"Incredible sound quality, easily pairs with Bluetooth devices, charges VERY quickly and lasts SO LONG. It's wonderful. It also has an AUX cable input which is extremely important to me. (Plugging in your device via an AUX cable always sounds better that using Bluetooth.) Turning it on and off makes a really cool vinyl record sound. Turning it on makes a ""Vinyl record starting to play"" sound and turning it off makes a ""Vinyl abruptly stopping"" sound, like the needle has been removed as quickly as possible making a scratch sound. Both sound really cool, that was a really cool surprise, I did not expect it to make those sounds upon turing it on and off. The speaker has some weight to it, which is nice, it feels very well made and IS very well made. It's by far the best portable speaker I've ever owned, I've compared it to the similarly priced BOSE portable speakers, and they sound like garbage compared to this. I cannot stress enough how amazing the sound quality is, and it can get EXTREMELY loud without any distortion. The main thing this speaker is made for is music, but I've watched many films on Blu-Ray and streaming services. All the film audio sounded amazing, so much so that I started using this speaker for everything I watch on the TV in my room. I run the audio that would normally come out of my TV's speakers through this speaker instead. An extremely noticable improvement in the sound of films and television. Only thing I would recommend to anyone who gets one of these Beats Pills is to get a protective carrying case. I found a great protective hardcase that's custom fit for this exact version of the Beats Pill+ for around $10 here on Amazon and everything fits like a glove. Like I said the speaker does have some weight to it so if you're going to be bringing it around with you everywhere, definitely get a case for it. Dropping this speaker could potentially destroy it. Luckily I've never dropped mine so I don't know for sure but the case is a must unless you're just going to leave it in your house. This is an absolutely wonderful speaker in every way, the sound quality is truly amazing. I would highly recommend this to anyone who cares about the quality of sound, of both music and film/television. (Everyone should care about sound quality, but plenty of people don't and just watch and listen to movies/television through their phone's speaker, and actually listen to music the same way, which is just so absurd to me.)Buy this, you will love it! -","Reviewed in the United States June 28, 2021",AFD5XPHWP2CFLW5PUCJ7OURU7K5Q,True,5,Color: Black
R321PM8IM57S2H,B016QXV2QK,5.0 out of 5 stars Nice Speaker,millenium,5,Ease of use was very nice,"Reviewed in the United States July 12, 2024",AGWC5SLVNU3YU2QXJVFNVYOBEUXQ,True,0,Color: Red
RRD85O0DWZ7HK,B016QXV2QK,5.0 out of 5 stars The Greatest Speaker EVER!!!!!,Amazon Customer,5,"This speaker is one of the best ones i have purchased in a long time. It sounds great and when i am in the gym with my friends the whole gym could hear the sound like their right next to the speaker. It has a little weight to it and it could get frustrating when you are caring it but in all it is a great thing to invest in. now some people don't like beats or apple or other top brands. But those people do not know what they are talking about. This speaker is outstanding. Especially if you don't have your battery charger that comes with the speaker you can use any lightening charger from apple to charge the speaker. I would recommend this product to everyone. I even bought my cousin, dad, and even my grandma one for christmas and they love it so much. I also hear its really nice to have it in the bathroom with you if you like music while being in the bathroom. It sounds nice and keeps you company. lol. I don't really listen to music that much but i listen to beats 1 apple radio all the time and i can't get over how good the music and sound sounds. the white one could get dirty pretty quick but all it needs is a few while offs every so often. It is also good for audio books as you could be driving or doing other stuff while listening to a book. In all the new beats pill plus is a outstanding product and a must buy for teen agers and other grown adults. i recommend not buying for children under 10 as it is very easy to crack or break or even get wet. They do make cases for the beats pill but you don't really need one. Dr. Dre and Tim Cook are off to a great start in their company and what i am hearing is they have a bunch of stuff planed for 2016 and beyond.","Reviewed in the United States February 29, 2016",AHPKHC24RIWTNSA7T2EZYYMTMERA,True,5,Color: White
R2L1L91BH8GE40,B016QXV2QK,5.0 out of 5 stars Solid Speaker,Cory Drollinger,5,"Ok, so before I bought this speaker I read some of the reviews here and saw mostly positive feedback. I know this isn’t the absolute best speaker that money can buy but I guess part of me being in my mid 20s rememberers that time when Beats was really cool and holds on to that a little bit. Apple acquired the company and that is definitely evident in this product. The packaging feels very premium as does the speaker. It’s heavy and feels really good in the hands with a metal speaker grille and a grippy rubber like material wrapping around. It feels like you get what you pay for. Now for the important part. The sound. Again this isn’t going to blow away anyone who is a “Former DJ” or an “Audiophile” and it shouldn’t be expected to. This speaker is designed to be used on the deck/patio/garage, etc., it has plenty of volume and as long as you don’t crank the volume up too high, it has pretty good bass for its size. So maybe for some people the “B” logo and a relatively decent sounding speaker isn’t worth 130 bucks and I get that but for me it has the right combo of good looks, good build quality and just enough bass when it comes to my music that made this a good buy for me.","Reviewed in the United States July 8, 2020",AH5E4PYUC4R7L3TIVQAPMVNHCR6A,True,18,Color: Black
R1BCJWA8XCQYOE,B016QXV2QK,5.0 out of 5 stars GREAT Purchase for Music Lovers!,Prosperity,5,"My Pill+ and I have a love affair going on. I'm an avid music lover, and this Pill brings it on home in ANY room. Great around the house, and the quality of sound is absolutely AMA-AAA-ZING!!! Family & guests are amazed at the sound, and swear to buy one for their homes. Stick it into a corner (or I read, in a bag) and the sound in amplified and deepened. Connects by bluetooth, and while I have my own music source, I've had guests connect and play their music too. Comes with a lightweight (material) cover, and I understand you can by harder case-covers online. I travel with it, and can't believe how convenient it is. It has a little weight to it, but I don't mind it. I've been known to have it in my pocketbook, streaming music as I shop. Everyone greets me with smiles, and of course, wants to know were it's coming from. Charges quickly & lasts 8-12 hours. (I think it's 12 hours max - but haven't tried it.) Easy use of an Apple charger, works great - even in the car.","Reviewed in the United States December 9, 2016",AGBAMFNVWJ7KBE2E6XYWRBCFZRHA,True,1,Color: Black
R5XGS54RLQD5T,B016QXV2QK,"5.0 out of 5 stars Good buy, looks very clean",Amazon73Customer,5,"I have several pairs of Beats headphones and an iphone and Macbook, so the Beats Pill + was a natural buy when I wanted a bluetooth speaker. I had wanted one a while but Amazon had the Pill + approx 80$ off so I went ahead and ordered one. I got the special edition (Product) Red. The Pill + came very quick, within two days, on standard free shipping. As with any Beats/Apple product, it was packaged beautifully and securely. Comes approx 80% charged. Very convenient if you have an iphone, as the Pill charges on lightning. Battery life is great, charged it to 100% and listened for about 5hrs and it is on about 75% now. Volume is great, the red looks nice. I am not a composer or a super music snob, but I would say the sound quality is pretty good too. Overall I would say if you can get one on sale, it is worth it, especially if you have an iphone. I would say 189$ is too much for one, if you can get it for about 100$ it is not a bad price. On sale on Amazon mine was about 105$ with tax.","Reviewed in the United States February 25, 2019",AETMCPIBZQJXFMAYZE7OY7MDV6IA,True,3,Color: Red
R11IT228BFFFVF,B016QXV2QK,4.0 out of 5 stars Great Portable Speaker-Surprised,lukky1,4,"This is a good quality speaker. I spent a lot of time researching a good speaker.I am surprised by the quality of sound that comes out of this thing.I was leery of Beats in general because I have had nothing but bad experiencesfrom my headphones and earbuds breaking after normal use after only a few months.I didn't think I would ever want to buy their product again.I decided to try this speaker because of reviews.Great speaker for what it is.If you are expecting a home theatre/stereo sound,that isn't going to happen. That's not what this speaker,nor any speaker like this is made/capable of producing.What it will do, is provide you with what I consider, prettydarn good alternative when you need something small andportable.The sound quality is rich and clean. Not overly ""basey"", but base isdefinitely there, suitable for a portable speaker.It can be turned up LOUD, and sound quality doesn't distort for the most part.The only reason I didn't give it 5 stars is lack of quality carrying case included.There should be better protection provided for a speaker like this.Cheap dust pouch does nothing.","Reviewed in the United States June 20, 2016",AHBHHSPJKW4P7BIH43UUOYIBNCWA,True,1,Color: Black
